city;admin_name;name;ID
Roma;Lazio;Cinema CIAK;916548809
Roma;Lazio;Cinema CIAK;916548809
Roma;Lazio;Cinema Royal;276555836
Roma;Lazio;Cinema Royal;276555836
Roma;Lazio;Cinema Savoy;301336161
Roma;Lazio;Cinema Savoy;301336161
Roma;Lazio;Cinema Teatro Don Bosco;3889651820
Roma;Lazio;Cinema Teatro Don Bosco;3889651820
Roma;Lazio;Cinema Tiziano;309568195
Roma;Lazio;Cinema Tiziano;309568195
Roma;Lazio;Cinestar Cassia;916498660
Roma;Lazio;Cinestar Cassia;916498660
Roma;Lazio;Doria;422034617
Roma;Lazio;Doria;422034617
Roma;Lazio;Eden;1160046238
Roma;Lazio;Eden;1160046238
Roma;Lazio;Empire;310479059
Roma;Lazio;Empire;310479059
Roma;Lazio;EUR Cine;250884088
Roma;Lazio;EUR Cine;250884088
Roma;Lazio;Europa;1023823864
Roma;Lazio;Europa;1023823864
Roma;Lazio;Farnese;257352141
Roma;Lazio;Farnese;257352141
Roma;Lazio;Fiamma;1118787065
Roma;Lazio;Fiamma;1118787065
Roma;Lazio;Filmstudio;267112900
Roma;Lazio;Filmstudio;267112900
Roma;Lazio;Galaxi;610928412
Roma;Lazio;Galaxi;610928412
Roma;Lazio;Giulio Cesare;612601679
Roma;Lazio;Giulio Cesare;612601679
Roma;Lazio;Greenwich;251888861
Roma;Lazio;Greenwich;251888861
Roma;Lazio;Madison;260540041
Roma;Lazio;Madison;260540041
Roma;Lazio;Maestoso;1269962043
Roma;Lazio;Maestoso;1269962043
Roma;Lazio;Multisala Atlantic;266493853
Roma;Lazio;Multisala Atlantic;266493853
Roma;Lazio;Nuovo Cinema Aquila;330885344
Roma;Lazio;Nuovo Cinema Aquila;330885344
Roma;Lazio;Nuovo Olimpia;1257246656
Roma;Lazio;Nuovo Olimpia;1257246656
Roma;Lazio;Nuovo Sacher;248674890
Roma;Lazio;Nuovo Sacher;248674890
Roma;Lazio;open air;393179330
Roma;Lazio;open air;393179330
Roma;Lazio;Quattro Fontane;250889369
Roma;Lazio;Quattro Fontane;250889369
Roma;Lazio;Reale;248676601
Roma;Lazio;Reale;248676601
Roma;Lazio;The Space-Moderno;1222037500
Roma;Lazio;The Space-Moderno;1222037500
Roma;Lazio;Trianon;1267228617
Roma;Lazio;Trianon;1267228617
Roma;Lazio;UCI - 8 sale;1507335546
Roma;Lazio;UCI - 8 sale;1507335546
Roma;Lazio;Warner Village;367251977
Roma;Lazio;Warner Village;367251977
Tivoli;Lazio;Cinema Giuseppetti;3476274460
Velletri;Lazio;Augustus Multiplex;665482026
Aprilia;Lazio;Multiplex Village;861012765
Fondi;Lazio;SuperCinema;669812227
Gaeta;Lazio;Ariston;3394164813
Latina;Lazio;Corso;764449199
Latina;Lazio;Giacomini;764449196
Latina;Lazio;Supercinema;764449194
Minturno;Lazio;Cinema Arena Eden;2887215843
Terracina;Lazio;Rio Cinema Multisala;1575174523
Frosinone;Lazio;Multisala Sisto;1929283107
Curti;Campania;Cinema Fellini;2465270827
San Cipriano D'Aversa;Campania;Faro;764075051
Afragola;Campania;Happy Maxicinema;1704639198
Castellammare Di Stabia;Campania;Cinema Montil;1631087510
Castellammare Di Stabia;Campania;Stabia Hall;1631084455
Ischia;Campania;Cinema Excelsior;1879168101
Napoli;Campania;Cinema delle Palme;499480599
Napoli;Campania;Cinema Filangieri;499479012
Napoli;Campania;Cinema Metropolitan;499480400
Napoli;Campania;Plaza - ingresso Bernini;1418558868
Napoli;Campania;Plaza - ingresso Kerbaker;1418558871
Nola;Campania;The Space Cinema;966077292
Piano Di Sorrento;Campania;Cimena delle Rose;1330756567
Pomigliano D'Arco;Campania;Teatro Cinema GLORIA;1481651330
Procida;Campania;Procida Hall;2126186960
San Giorgio A Cremano;Campania;Flaminio;298270500
Sorrento;Campania;Armida;679074648
Mercogliano;Campania;Movieplex;1693972997
Montella;Campania;Cinema Fierro;1436226469
Montella;Campania;Fontana Parco Giochi;1436185060
Battipaglia;Campania;Garofalo;1089138269
Cava De' Tirreni;Campania;Cine Alambra;2397899318
Eboli;Campania;Cinema Italia;1105027089
Nocera Superiore;Campania;Italia;849595690
Salerno;Campania;Cinema Apollo;2841282795
Salerno;Campania;Cinema Fatima;2847372915
Salerno;Campania;Cinema Teatro Augusteo;2796871163
