city,admin_name,name,ID,address
Morbegno,Lombardia,Cinema Iris,2833186449,Via Ambrosetti Tommaso 27
Morbegno,Lombardia,Cinema Pedretti,2833186450,Piazza Enea Mattei 1
Morbegno,Lombardia,Cinema Tre,2833186451,Via Ambrosetti Tommaso 5
Sondrio,Lombardia,excelsior,2575898174,Piazza Teresina Tua Quadrio 103
Abbiategrasso,Lombardia,cinema al corso,450562080,Via Curioni 162
Arese,Lombardia,Cinema Teatro Arese,1999713424,Piazza Carlo Alberto dalla Chiesa 4
Arluno,Lombardia,Cinema Oratorio,609695758,Via Guglielmo Marconi 14
Bellinzago Lombardo,Lombardia,Arcadia,906715849,Strada Provinciale 11 Padana Superiore 164
Bollate,Lombardia,Splendor,912755868,Via Papa Leone XIII 142
Cernusco Sul Naviglio,Lombardia,Cine Teatro Agorà,445325846,Via delle Marcelline 8
Gorgonzola,Lombardia,Cinema Sala Argentia,544451639,Via Giacomo Matteotti 187
Legnano,Lombardia,Cinema Galleria,714791302,Galleria INA 82
Legnano,Lombardia,Cinema Ratti,868475135,Corso Magenta 9
Milano,Lombardia,Anteo,252634867,Via Demetrio Stratos 20
Milano,Lombardia,Apollo,435199449,Via Giosuè Borsi 45
Milano,Lombardia,Arcobaleno Film Center,442138046,Viale Tunisia 11
Milano,Lombardia,Arena Umanitaria,1977225057,Via Francesco Daverio 128
Milano,Lombardia,Arianteo Conservatorio,1977225058,Borgo San Dalmazzo 126
Milano,Lombardia,Ariosto,442586656,Via Lodovico Ariosto 22
Milano,Lombardia,Arlecchino,2420779234,Via San Pietro all'Orto 61
Milano,Lombardia,Centrale,442587403,Municipio 2 82
Milano,Lombardia,Cinema Orchidea,3840440921,Via Terraggio 3
Milano,Lombardia,Colosseo,442587550,Viale Monte Nero 84
Milano,Lombardia,Don Bosco,358878181,Via Melchiorre Gioia 91
Milano,Lombardia,Ducale,29978509,Viale Carlo Troya 25
Milano,Lombardia,Eliseo,442588357,Via Torino 129
Milano,Lombardia,Europlex Bicocca,250051812,1781_42913 91
Milano,Lombardia,Garden,255138301,Via Durazzo 1
Milano,Lombardia,Gloria,268616396,Corso Vercelli 49
Milano,Lombardia,Gnomo,442590118,Via Lanzone 67
Milano,Lombardia,Mexico,442591065,Via Savona 28
Milano,Lombardia,Odeon,251293086,Via Santa Radegonda 8
Milano,Lombardia,Orfeo,268616425,Viale Coni Zugna 50
Milano,Lombardia,Rosetum,995613962,Piazzale Diego Velasquez 116
Milano,Lombardia,Spazio Oberdan,1977225059,Viale Vittorio Veneto 2
Milano,Lombardia,UCI Cinemas Certosa,714322674,Via Giorgio Stephenson 158
Paderno Dugnano,Lombardia,"Cinema Multisala """"Le Giraffe""""",2525339105,Via Brasile 4
Pioltello,Lombardia,UCI cinemas,445312008,Via San Francesco 33
Rozzano,Lombardia,Medusa multisala,590353684,Tangenziale Ovest di Milano 150
Sesto San Giovanni,Lombardia,Skyline,1505376846,Via Luigi Granelli 119
Albino,Lombardia,Cineteatro Nuovo,1975212592,Piazza San Giuliano Martire 69
Alzano Lombardo,Lombardia,Cineam dell'oratorio di Alzano Lombardo,3021940972,Prata di Pordenone 123
Bergamo,Lombardia,Conca Verde,450615075,Rovetta 50
Romano Di Lombardia,Lombardia,Multisala il Borgo,3242944010,Strada Statale Soncinese 498
Sorisole,Lombardia,Cinema Agorá,1638074371,Via Martiri della Libertà 114
Brescia,Lombardia,Astra,733086608,Via Padana Superiore 156
Brescia,Lombardia,Moretto,733086600,Via Moretto 71
Brescia,Lombardia,Multisala OZ,1265574878,Via Sorbanella 12
Brescia,Lombardia,Multisala Wiz,732898944,Viale Italia 31
Brescia,Lombardia,Nuovo Eden,1773639455,Via Nino Bixio 9
